,Name,huc4
59,509_227R,0404
60,509_228L,0712
60,509_228L,0709
60,509_228L,0404
61,509_228R,0712
61,509_228R,0404
62,509_229L,0712
62,509_229L,0709
62,509_229L,0404
64,509_230L,0712
64,509_230L,0404
66,509_231L,0404
66,509_231L,0403
67,509_231R,0406
68,509_232L,0403
69,509_232R,0406
70,509_233L,0403
71,509_233R,0406
72,509_234L,0403
73,509_234R,0406
74,509_235L,0403
75,509_235R,0403
76,509_236L,0403
76,509_236L,0402
77,509_236R,0403
77,509_236R,0402
78,509_237L,0403
78,509_237L,0402
79,509_237R,0403
79,509_237R,0402
81,509_238R,0417
82,509_239L,0417
83,509_239R,0417
84,509_240L,0417
85,509_240R,0417
86,509_241L,0417
87,509_241R,0417
88,509_242L,0417
2,511_211L,1807
3,511_211R,1807
3,511_211R,1810
4,511_212L,1807
4,511_212L,1810
5,511_212R,1807
5,511_212R,1810
6,511_213L,1807
6,511_213L,1810
7,511_213R,1810
7,511_213R,1503
8,511_214L,1810
9,511_214R,1810
10,511_215L,1810
10,511_215L,1809
11,511_215R,1810
12,511_216L,1810
12,511_216L,1809
12,511_216L,1606
13,511_216R,1810
13,511_216R,1503
13,511_216R,1809
13,511_216R,1606
14,511_217L,1809
14,511_217L,1606
15,511_217R,1503
15,511_217R,1809
15,511_217R,1501
15,511_217R,1606
16,511_218L,1809
16,511_218L,1501
16,511_218L,1606
17,511_218R,1503
17,511_218R,1501
17,511_218R,1606
18,511_219L,1809
18,511_219L,1501
18,511_219L,1606
19,511_219R,1501
19,511_219R,1606
20,511_220L,1501
20,511_220L,1606
21,511_220R,1501
21,511_220R,1606
22,511_221L,1501
22,511_221L,1606
23,511_221R,1501
23,511_221R,1606
23,511_221R,1603
24,511_222L,1501
24,511_222L,1606
25,511_222R,1501
25,511_222R,1606
25,511_222R,1602
26,511_223L,1501
26,511_223L,1606
27,511_223R,1606
27,511_223R,1602
28,511_224L,1606
29,511_224R,1606
29,511_224R,1602
30,511_225L,1606
30,511_225L,1602
31,511_225R,1606
31,511_225R,1602
32,511_226L,1606
32,511_226L,1602
33,511_226R,1602
34,511_227L,1606
34,511_227L,1602
35,511_227R,1602
36,511_228L,1602
36,511_228L,1704
37,511_228R,1602
37,511_228R,1704
38,511_229L,1704
39,511_229R,1602
39,511_229R,1704
40,511_230L,1704
41,511_230R,1704
42,511_231L,1704
43,511_231R,1704
44,511_232L,1704
44,511_232L,1706
45,511_232R,1704
46,511_233L,1704
46,511_233L,1002
46,511_233L,1706
47,511_233R,1704
47,511_233R,1002
48,511_234L,1002
49,511_234R,1002
50,511_235L,1002
50,511_235L,1701
51,511_235R,1002
52,511_236L,1002
52,511_236L,1003
52,511_236L,1701
53,511_236R,1002
53,511_236R,1003
54,511_237L,1003
54,511_237L,1701
55,511_237R,1003
56,511_238L,1003
57,511_238R,1003
58,511_239L,1003
59,511_239R,1003
59,511_239R,1004
60,511_240L,1003
60,511_240L,1005
61,511_240R,1003
61,511_240R,1004
61,511_240R,1005
62,511_241L,1003
62,511_241L,1005
63,511_241R,1003
63,511_241R,1005
65,511_242R,1005
88,520_070L,0101
89,520_070R,0101
90,520_071L,0101
91,520_071R,0101
92,520_072L,0101
93,520_072R,0101
94,520_073L,0102
94,520_073L,0101
95,520_073R,0102
95,520_073R,0101
96,520_074L,0105
96,520_074L,0102
96,520_074L,0101
97,520_074R,0105
97,520_074R,0102
98,520_075L,0105
98,520_075L,0102
99,520_075R,0105
99,520_075R,0102
100,520_076L,0105
101,520_076R,0105
112,522_067L,0903
113,522_067R,0902
113,522_067R,0903
114,522_068L,0903
115,522_068R,0902
115,522_068R,0903
116,522_069L,0902
116,522_069L,0903
117,522_069R,0902
117,522_069R,0903
118,522_070L,0701
118,522_070L,0902
118,522_070L,0903
119,522_070R,0701
119,522_070R,0902
120,522_071L,0701
120,522_071L,0903
121,522_071R,0701
121,522_071R,0902
122,522_072L,0701
123,522_072R,0701
124,522_073L,0703
124,522_073L,0701
125,522_073R,0701
126,522_074L,0703
126,522_074L,0701
127,522_074R,0701
128,522_075L,0702
128,522_075L,0703
128,522_075L,0701
129,522_075R,0702
129,522_075R,0701
130,522_076L,0704
130,522_076L,0702
130,522_076L,0703
130,522_076L,0701
131,522_076R,0704
131,522_076R,0702
131,522_076R,0701
132,522_077L,0708
132,522_077L,0704
133,522_077R,0708
133,522_077R,0704
133,522_077R,0702
134,522_078L,0708
134,522_078L,0706
134,522_078L,0704
135,522_078R,0708
135,522_078R,0710
135,522_078R,0702
136,522_079L,0708
136,522_079L,0706
137,522_079R,0708
138,522_080L,0708
139,522_080R,0708
140,522_081L,0708
141,522_081R,0708
141,522_081R,0710
142,522_082L,0708
143,522_082R,1028
143,522_082R,0708
143,522_082R,0710
144,522_083L,0711
144,522_083L,0708
144,522_083L,0710
145,522_083R,0711
145,522_083R,1028
145,522_083R,0708
145,522_083R,0710
146,522_084L,0713
146,522_084L,0711
146,522_084L,0708
146,522_084L,0710
147,522_084R,0711
147,522_084R,1028
148,522_085L,0713
148,522_085L,0711
149,522_085R,1030
149,522_085R,0711
149,522_085R,1028
150,522_086L,1030
150,522_086L,0711
151,522_086R,1030
151,522_086R,0711
152,522_087L,0714
152,522_087L,1029
152,522_087L,1030
152,522_087L,0711
153,522_087R,0714
153,522_087R,1029
153,522_087R,1030
154,522_088L,0802
154,522_088L,1101
154,522_088L,0714
155,522_088R,1101
155,522_088R,0714
155,522_088R,1029
156,522_089L,0802
156,522_089L,1101
156,522_089L,0714
157,522_089R,1101
157,522_089R,0714
157,522_089R,1029
158,522_090L,0802
158,522_090L,1101
158,522_090L,0714
159,522_090R,1101
160,522_091L,0802
160,522_091L,1101
161,522_091R,0802
161,522_091R,1101
162,522_092L,0802
162,522_092L,0801
163,522_092R,0802
163,522_092R,1101
164,522_093L,0803
164,522_093L,0802
164,522_093L,0801
165,522_093R,0802
166,522_094L,0803
166,522_094L,0802
167,522_094R,0803
167,522_094R,0802
168,522_095L,0803
169,522_095R,0803
169,522_095R,0802
170,522_096L,0318
170,522_096L,0806
170,522_096L,0803
171,522_096R,0803
172,522_097L,0318
172,522_097L,0806
172,522_097L,0803
173,522_097R,0318
173,522_097R,0806
173,522_097R,0803
174,522_098L,0317
174,522_098L,0318
175,522_098R,0317
175,522_098R,0318
175,522_098R,0806
176,522_099L,0317
177,522_099R,0317
177,522_099R,0318
177,522_099R,0806
178,522_100L,0317
178,522_100L,0318
179,522_100R,0809
179,522_100R,0317
179,522_100R,0318
180,522_101L,0317
181,522_101R,0809
181,522_101R,0317
181,522_101R,0318
182,522_102L,0809
182,522_102L,0317
183,522_102R,0809
183,522_102R,0317
183,522_102R,0318
184,522_103L,0809
185,522_103R,0809
186,522_104L,0809
187,522_104R,0809
78,524_067L,1702
80,524_068L,1711
80,524_068L,1702
81,524_068R,1711
82,524_069L,1711
82,524_069L,1702
83,524_069R,1711
83,524_069R,1702
84,524_070L,1702
85,524_070R,1703
85,524_070R,1711
85,524_070R,1702
86,524_071L,1703
86,524_071L,1702
87,524_071R,1703
87,524_071R,1711
87,524_071R,1702
88,524_072L,1703
88,524_072L,1702
89,524_072R,1703
89,524_072R,1702
90,524_073L,1707
90,524_073L,1703
90,524_073L,1702
91,524_073R,1707
91,524_073R,1703
92,524_074L,1707
92,524_074L,1703
92,524_074L,1702
93,524_074R,1707
94,524_075L,1707
94,524_075L,1706
95,524_075R,1707
96,524_076L,1707
97,524_076R,1707
98,524_077L,1712
98,524_077L,1705
98,524_077L,1707
99,524_077R,1712
99,524_077R,1707
100,524_078L,1712
100,524_078L,1705
101,524_078R,1712
102,524_079L,1712
102,524_079L,1705
103,524_079R,1712
104,524_080L,1604
104,524_080L,1712
104,524_080L,1705
105,524_080R,1604
105,524_080R,1712
106,524_081L,1604
106,524_081L,1712
107,524_081R,1604
107,524_081R,1712
108,524_082L,1604
109,524_082R,1604
110,524_083L,1606
110,524_083L,1604
111,524_083R,1606
111,524_083R,1605
111,524_083R,1604
112,524_084L,1606
112,524_084L,1604
113,524_084R,1606
113,524_084R,1605
113,524_084R,1604
114,524_085L,1606
114,524_085L,1604
115,524_085R,1606
115,524_085R,1605
116,524_086L,1606
116,524_086L,1604
117,524_086R,1606
117,524_086R,1604
118,524_087R,1606
119,524_088L,1606
120,524_089L,1809
120,524_089L,1606
121,524_089R,1809
121,524_089R,1606
122,524_090L,1809
122,524_090L,1606
123,524_090R,1809
123,524_090R,1606
124,524_091L,1809
124,524_091L,1606
125,524_091R,1809
126,524_092L,1809
126,524_092L,1606
127,524_092R,1809
128,524_093L,1810
128,524_093L,1809
129,524_093R,1810
129,524_093R,1809
130,524_094L,1810
130,524_094L,1809
131,524_094R,1807
131,524_094R,1810
131,524_094R,1809
132,524_095L,1810
133,524_095R,1807
133,524_095R,1810
134,524_096L,1810
134,524_096L,1503
135,524_096R,1807
135,524_096R,1810
136,524_097L,1810
137,524_097R,1807
137,524_097R,1810
138,524_098L,1810
138,524_098L,1503
139,524_098R,1807
139,524_098R,1810
140,524_099L,1503
12,537_207L,1204
12,537_207L,0808
12,537_207L,1202
12,537_207L,1201
13,537_207R,0808
14,537_208L,0808
14,537_208L,1202
14,537_208L,1201
15,537_208R,0808
16,537_209L,0808
16,537_209L,1201
16,537_209L,1114
17,537_209R,0808
17,537_209R,1201
17,537_209R,1114
18,537_210L,1201
18,537_210L,1114
19,537_210R,0808
19,537_210R,0804
19,537_210R,1114
20,537_211L,0804
20,537_211L,1114
21,537_211R,0804
21,537_211R,1114
22,537_212L,0804
22,537_212L,1114
23,537_212R,0804
24,537_213L,0804
24,537_213L,1114
25,537_213R,0804
26,537_214L,0804
27,537_214R,0805
27,537_214R,0804
28,537_215L,0804
28,537_215L,1111
29,537_215R,0805
29,537_215R,0804
29,537_215R,1111
29,537_215R,0802
30,537_216L,1111
30,537_216L,0802
31,537_216R,1111
31,537_216R,0802
31,537_216R,1101
32,537_217L,1111
32,537_217L,1101
33,537_217R,1111
33,537_217R,0802
33,537_217R,1101
34,537_218L,1101
35,537_218R,1101
36,537_219L,1101
36,537_219L,1029
37,537_219R,1101
38,537_220L,1101
38,537_220L,0714
38,537_220L,1029
39,537_220R,1101
39,537_220R,0714
40,537_221L,0714
40,537_221L,1029
41,537_221R,1101
41,537_221R,0714
42,537_222L,0714
42,537_222L,1029
42,537_222L,1030
43,537_222R,0714
43,537_222R,1030
44,537_223L,1030
44,537_223L,0711
45,537_223R,0714
45,537_223R,0713
45,537_223R,1030
45,537_223R,0711
46,537_224L,0713
46,537_224L,0711
47,537_224R,0713
47,537_224R,0711
48,537_225L,0713
48,537_225L,0711
48,537_225L,0708
48,537_225L,0710
49,537_225R,0713
50,537_226L,0713
50,537_226L,0708
51,537_226R,0713
51,537_226R,0708
52,537_227L,0709
52,537_227L,0708
53,537_227R,0713
53,537_227R,0709
53,537_227R,0708
54,537_228L,0709
54,537_228L,0708
54,537_228L,0706
55,537_228R,0713
55,537_228R,0709
55,537_228R,0708
55,537_228R,0706
56,537_229L,0709
56,537_229L,0706
57,537_229R,0709
57,537_229R,0708
57,537_229R,0706
58,537_230L,0709
58,537_230L,0707
58,537_230L,0706
59,537_230R,0709
59,537_230R,0707
60,537_231L,0707
60,537_231L,0403
61,537_231R,0709
61,537_231R,0707
61,537_231R,0403
62,537_232L,0707
62,537_232L,0403
62,537_232L,0704
63,537_232R,0709
63,537_232R,0707
63,537_232R,0403
64,537_233L,0707
64,537_233L,0403
64,537_233L,0704
65,537_233R,0707
65,537_233R,0403
66,537_234L,0707
66,537_234L,0403
67,537_234R,0707
67,537_234R,0403
68,537_235L,0707
68,537_235L,0403
68,537_235L,0402
68,537_235L,0705
69,537_235R,0403
70,537_236L,0707
70,537_236L,0403
70,537_236L,0402
70,537_236L,0705
71,537_236R,0403
71,537_236R,0402
72,537_237L,0402
73,537_237R,0403
73,537_237R,0402
74,537_238L,0402
75,537_238R,0402
78,537_240L,0416
80,537_241L,0417
80,537_241L,0416
80,537_241L,0433
81,537_241R,0417
81,537_241R,0416
81,537_241R,0433
82,537_242L,0416
82,537_242L,0433
83,537_242R,0417
83,537_242R,0416
83,537_242R,0433
84,537_243L,0416
84,537_243L,0433
85,537_243R,0417
85,537_243R,0416
85,537_243R,0433
0,539_214L,1807
1,539_214R,1807
2,539_215L,1807
2,539_215L,1803
2,539_215L,1809
3,539_215R,1807
3,539_215R,1809
4,539_216L,1803
4,539_216L,1809
5,539_216R,1809
6,539_217L,1803
6,539_217L,1809
7,539_217R,1809
8,539_218L,1803
8,539_218L,1809
9,539_218R,1809
10,539_219L,1803
10,539_219L,1809
11,539_219R,1809
11,539_219R,1606
12,539_220L,1809
12,539_220L,1606
13,539_220R,1809
13,539_220R,1606
14,539_221L,1606
15,539_221R,1606
16,539_222L,1606
16,539_222L,1604
17,539_222R,1606
18,539_223R,1606
19,539_224L,1606
19,539_224L,1604
20,539_224R,1606
21,539_225L,1606
21,539_225L,1604
22,539_225R,1606
22,539_225R,1604
23,539_226L,1606
23,539_226L,1604
24,539_226R,1604
25,539_227L,1604
25,539_227L,1705
26,539_227R,1604
26,539_227R,1705
27,539_228L,1604
27,539_228L,1705
28,539_228R,1604
28,539_228R,1705
29,539_229L,1705
30,539_229R,1705
31,539_230L,1705
32,539_230R,1704
32,539_230R,1705
33,539_231L,1705
34,539_231R,1704
34,539_231R,1705
35,539_232L,1705
35,539_232L,1706
36,539_232R,1704
36,539_232R,1705
36,539_232R,1706
37,539_233L,1705
37,539_233L,1706
38,539_233R,1706
39,539_234L,1706
40,539_234R,1706
41,539_235L,1706
42,539_235R,1002
42,539_235R,1706
42,539_235R,1701
43,539_236L,1706
44,539_236R,1706
44,539_236R,1701
45,539_237L,1706
45,539_237L,1701
46,539_237R,1706
46,539_237R,1701
47,539_238L,1701
48,539_238R,1701
49,539_239L,1701
50,539_239R,1003
50,539_239R,1701
51,539_240L,1701
51,539_240L,0904
52,539_240R,1003
52,539_240R,1701
52,539_240R,1005
52,539_240R,0904
53,539_241L,1701
53,539_241L,0904
54,539_241R,1003
54,539_241R,1005
54,539_241R,0904
55,539_242L,0904
56,539_242R,1005
56,539_242R,0904
57,539_243L,0904
58,539_243R,0904
98,548_072L,0101
99,548_072R,0431
100,548_073L,0102
100,548_073L,0431
100,548_073L,0101
101,548_073R,0430
101,548_073R,0431
102,548_074L,0103
102,548_074L,0102
102,548_074L,0431
102,548_074L,0101
103,548_074R,0104
103,548_074R,0430
103,548_074R,0103
103,548_074R,0431
104,548_075L,0103
104,548_075L,0102
105,548_075R,0108
105,548_075R,0104
105,548_075R,0103
105,548_075R,0431
106,548_076L,0104
106,548_076L,0105
106,548_076L,0103
106,548_076L,0102
107,548_076R,0106
107,548_076R,0104
107,548_076R,0103
108,548_077L,0105
108,548_077L,0103
109,548_077R,0106
109,548_077R,0104
109,548_077R,0105
109,548_077R,0103
110,548_078L,0105
111,548_078R,0106
111,548_078R,0105
96,550_066L,0902
97,550_066R,0902
98,550_067L,0902
99,550_067R,0902
100,550_068L,0902
101,550_068R,0902
102,550_069L,0902
103,550_069R,0902
104,550_070L,0902
105,550_070R,0902
106,550_071L,0902
107,550_071R,0902
108,550_072L,0902
109,550_072R,0902
110,550_073L,0702
110,550_073L,0902
111,550_073R,0702
111,550_073R,0902
112,550_074L,0702
112,550_074L,0701
112,550_074L,0902
113,550_074R,0702
113,550_074R,0902
114,550_075L,0702
115,550_075R,1017
115,550_075R,0702
116,550_076L,0702
117,550_076R,1017
117,550_076R,0702
118,550_077L,0710
118,550_077L,0702
119,550_077R,0710
119,550_077R,1017
119,550_077R,0702
120,550_078L,0710
120,550_078L,1023
120,550_078L,0702
121,550_078R,0710
121,550_078R,1023
121,550_078R,1017
122,550_079L,0710
122,550_079L,1023
123,550_079R,0710
123,550_079R,1023
124,550_080L,0710
124,550_080L,1023
125,550_080R,0710
125,550_080R,1023
126,550_081L,1024
126,550_081L,0710
127,550_081R,1024
127,550_081R,0710
127,550_081R,1023
128,550_082L,1028
128,550_082L,1024
128,550_082L,0710
129,550_082R,1024
130,550_083L,1028
130,550_083L,1024
130,550_083L,0710
131,550_083R,1028
131,550_083R,1024
132,550_084L,1028
133,550_084R,1028
133,550_084R,1024
134,550_085L,1030
134,550_085L,1028
135,550_085R,1030
135,550_085R,1028
135,550_085R,1024
136,550_086L,1030
136,550_086L,1028
137,550_086R,1029
137,550_086R,1030
137,550_086R,1027
137,550_086R,1024
138,550_087L,1029
138,550_087L,1030
139,550_087R,1029
139,550_087R,1030
140,550_088L,1029
141,550_088R,1107
141,550_088R,1029
142,550_089L,1101
142,550_089L,1029
143,550_089R,1101
143,550_089R,1107
143,550_089R,1029
144,550_090L,1101
145,550_090R,1101
145,550_090R,1107
146,550_091L,1101
147,550_091R,1111
147,550_091R,1101
148,550_092L,1111
148,550_092L,1101
149,550_092R,1111
149,550_092R,1101
150,550_093L,0804
150,550_093L,1111
150,550_093L,0802
150,550_093L,1101
151,550_093R,0804
151,550_093R,1111
152,550_094L,0804
152,550_094L,1111
152,550_094L,0802
153,550_094R,0804
154,550_095L,0804
154,550_095L,1111
155,550_095R,0804
155,550_095R,1114
156,550_096L,0804
157,550_096R,0804
157,550_096R,1114
158,550_097L,0805
158,550_097L,0804
159,550_097R,0804
159,550_097R,1114
160,550_098L,0805
160,550_098L,0804
161,550_098R,0804
161,550_098R,1114
162,550_099L,0806
162,550_099L,0805
162,550_099L,0804
163,550_099R,0808
163,550_099R,0804
163,550_099R,1114
164,550_100L,0808
164,550_100L,0807
164,550_100L,0806
164,550_100L,0804
165,550_100R,0808
165,550_100R,0804
165,550_100R,1114
166,550_101L,0808
166,550_101L,0807
167,550_101R,0808
168,550_102L,0809
168,550_102L,0808
168,550_102L,0807
169,550_102R,0808
170,550_103L,0809
170,550_103L,0808
171,550_103R,0808
172,550_104L,0809
80,552_068L,1711
81,552_068R,1711
82,552_069L,1711
83,552_069R,1710
83,552_069R,1711
84,552_070L,1711
85,552_070R,1710
85,552_070R,1711
86,552_071L,1711
87,552_071R,1710
87,552_071R,1711
88,552_072L,1710
88,552_072L,1708
88,552_072L,1711
89,552_072R,1710
89,552_072R,1708
89,552_072R,1711
90,552_073L,1707
90,552_073L,1708
90,552_073L,1711
91,552_073R,1709
91,552_073R,1710
91,552_073R,1708
92,552_074L,1707
92,552_074L,1708
93,552_074R,1709
93,552_074R,1710
93,552_074R,1708
94,552_075L,1709
94,552_075L,1707
94,552_075L,1708
95,552_075R,1709
95,552_075R,1708
96,552_076L,1709
96,552_076L,1707
97,552_076R,1709
97,552_076R,1707
98,552_077L,1707
99,552_077R,1709
99,552_077R,1707
100,552_078L,1712
100,552_078L,1707
101,552_078R,1801
101,552_078R,1712
101,552_078R,1709
101,552_078R,1707
101,552_078R,1710
102,552_079L,1801
102,552_079L,1712
103,552_079R,1801
103,552_079R,1712
104,552_080L,1802
104,552_080L,1801
104,552_080L,1712
105,552_080R,1801
106,552_081L,1802
106,552_081L,1808
106,552_081L,1801
106,552_081L,1712
107,552_081R,1802
107,552_081R,1801
108,552_082L,1802
108,552_082L,1604
108,552_082L,1808
109,552_082R,1802
109,552_082R,1808
109,552_082R,1801
110,552_083L,1802
110,552_083L,1604
110,552_083L,1808
111,552_083R,1802
111,552_083R,1808
112,552_084L,1605
112,552_084L,1802
112,552_084L,1604
112,552_084L,1808
113,552_084R,1802
113,552_084R,1808
114,552_085L,1605
114,552_085L,1802
114,552_085L,1808
115,552_085R,1605
115,552_085R,1802
116,552_086L,1605
117,552_086R,1804
117,552_086R,1605
117,552_086R,1802
118,552_087L,1804
118,552_087L,1605
119,552_087R,1804
119,552_087R,1605
119,552_087R,1802
120,552_088L,1809
120,552_088L,1804
120,552_088L,1605
121,552_088R,1804
122,552_089L,1803
122,552_089L,1809
122,552_089L,1804
123,552_089R,1803
123,552_089R,1804
124,552_090L,1803
124,552_090L,1804
125,552_090R,1803
125,552_090R,1804
126,552_091L,1803
127,552_091R,1803
128,552_092L,1803
129,552_092R,1803
130,552_093L,1807
130,552_093L,1803
130,552_093L,1809
131,552_093R,1807
131,552_093R,1806
131,552_093R,1803
131,552_093R,1809
132,552_094L,1807
132,552_094L,1809
133,552_094R,1807
133,552_094R,1806
134,552_095L,1807
135,552_095R,1807
135,552_095R,1806
92,563_232L,0105
94,563_233L,0105
96,563_234L,0105
28,565_204L,1210
29,565_204R,1210
30,565_205L,1210
30,565_205L,1209
31,565_205R,1210
31,565_205R,1204
31,565_205R,1207
31,565_205R,1209
32,565_206L,1210
32,565_206L,1207
32,565_206L,1209
33,565_206R,1204
33,565_206R,1207
33,565_206R,1209
34,565_207L,1204
34,565_207L,1207
34,565_207L,1209
35,565_207R,1204
35,565_207R,1207
36,565_208L,1204
36,565_208L,1207
36,565_208L,1203
37,565_208R,1204
37,565_208R,1203
38,565_209L,1207
38,565_209L,1203
39,565_209R,1202
39,565_209R,1203
40,565_210L,1207
40,565_210L,1202
40,565_210L,1203
41,565_210R,1202
41,565_210R,1203
42,565_211L,1202
42,565_211L,1201
42,565_211L,1203
43,565_211R,1202
43,565_211R,1201
44,565_212L,1201
44,565_212L,1203
44,565_212L,1114
45,565_212R,1201
45,565_212R,1114
46,565_213L,1114
47,565_213R,1114
48,565_214L,1114
49,565_214R,1114
50,565_215L,1114
50,565_215L,1111
50,565_215L,1109
51,565_215R,0804
51,565_215R,1114
51,565_215R,1111
52,565_216L,1111
52,565_216L,1109
53,565_216R,0804
53,565_216R,1111
54,565_217L,1111
54,565_217L,1109
54,565_217L,1107
55,565_217R,1111
55,565_217R,1101
56,565_218L,1111
56,565_218L,1107
57,565_218R,1111
57,565_218R,1101
57,565_218R,1107
58,565_219L,1107
59,565_219R,1101
59,565_219R,1107
60,565_220L,1107
60,565_220L,1029
61,565_220R,1101
61,565_220R,1107
61,565_220R,1029
62,565_221L,1029
63,565_221R,1029
64,565_222L,1029
64,565_222L,1030
65,565_222R,1029
65,565_222R,1030
66,565_223L,1029
66,565_223L,1030
67,565_223R,1030
68,565_224L,1030
68,565_224L,1028
69,565_224R,1030
69,565_224R,1028
70,565_225L,1028
71,565_225R,0711
71,565_225R,1028
72,565_226L,1028
72,565_226L,0710
73,565_226R,0711
73,565_226R,1028
73,565_226R,0710
74,565_227L,1028
74,565_227L,0708
74,565_227L,0710
75,565_227R,0708
75,565_227R,0710
76,565_228L,0708
76,565_228L,0710
77,565_228R,0708
78,565_229L,0708
79,565_229R,0708
79,565_229R,0706
80,565_230L,0708
80,565_230L,0706
81,565_230R,0708
81,565_230R,0706
82,565_231L,0708
82,565_231L,0706
82,565_231L,0704
83,565_231R,0706
83,565_231R,0704
84,565_232L,0708
84,565_232L,0704
85,565_232R,0706
85,565_232R,0704
86,565_233L,0704
86,565_233L,0705
86,565_233L,0703
87,565_233R,0704
87,565_233R,0705
88,565_234L,0704
88,565_234L,0705
88,565_234L,0703
89,565_234R,0705
90,565_235L,0705
90,565_235L,0703
91,565_235R,0705
92,565_236L,0705
92,565_236L,0703
92,565_236L,0401
93,565_236R,0705
93,565_236R,0703
93,565_236R,0401
94,565_237L,0401
95,565_237R,0402
95,565_237R,0401
96,565_238L,0401
96,565_238L,0903
98,565_239L,0401
98,565_239L,0903
99,565_239R,0401
100,565_240L,0416
100,565_240L,0401
100,565_240L,0903
101,565_240R,0416
101,565_240R,0401
101,565_240R,0903
102,565_241L,0416
102,565_241L,0432
102,565_241L,0903
103,565_241R,0416
103,565_241R,0903
104,565_242L,0416
